album_id,album_name,album_desc,episode_updated,episode_total,genre,area,year,language,director,actor,score,copyright_start_time,copyright_end_time,definition
9502410,疯狂世界,斯坦利．克雷默执导，联美公司制作的本片，讲述的是一个反映人性阴暗面的生活剧。史马尔考文超车坠崖身亡，在临死前透露在圣塔罗西公园埋着一大笔钱。知道这个消息的有八个人，各种不同的身份、不同的背景、不同的职业，为了独得这份意外之财，分别展开了可笑、惊险、疯狂的争夺。谁知他们所争夺的是15前被抢劫的赃款，他们所作的一切都在警方的掌握之中。,1,1,喜剧片;犯罪片,美国,1963,普通话,斯坦利·克雷默,斯宾塞·屈塞;席德·西泽;米尔顿·伯利,7.1,2020-09-10 00:00:00,2050-09-09 00:00:00,"32,31,21,2,1"
9502406,独眼龙,在一次抢劫中，由于被达德出卖，里奥被关进了监狱。5年后，他同狱友莫得斯成功地越狱。后来他们入了鲍伯的团伙，并准备抢劫蒙特利镇的银行。里奥的仇人达德此时成了镇上有名望的人物，担任镇上的司法官。,1,1,剧情片,美国,1961,普通话,马龙·白兰度,卡尔·莫尔登;马龙·白兰度;凯蒂·乔拉杜,7.0,2020-07-06 00:00:00,2050-07-05 00:00:00,"32,31,21,2,1"
9502404,大西部,本片故事发生在19世纪70年代。马龙·白兰度所饰演的角色是一名非常有个性而喜欢独自闯荡的独行侠，他决定改变一成不变枯燥乏味的生活方式，并憧憬自己在大西部做一名养马者所能过的优先生活。,1,1,爱情片;动作片;犯罪片,美国,1966,普通话,西德尼·J弗里尔,费南德斯·埃米里奥;马龙·白兰度;安贾妮特·科默,7.1,2020-09-10 00:00:00,2050-09-09 00:00:00,"32,31,21,2,1"
9502421,贼中贼,故事改编自二十世纪初出版的法国小说，描述主人翁乔治·蓝道因为对社会不满，为了报复和伸张正义，竟然变成一名强盗，专门去抢劫银行。,1,1,喜剧片,法国,1967,普通话,路易·马勒,詹妮薇芙·布卓;玛丽·杜布瓦;让·保罗·贝尔蒙多,7.1,2020-07-30 00:00:00,2050-07-29 00:00:00,"32,2,1"
9499143,谍海双雄,故事以第二次世界大战为主要背景，围绕窃听与反窃听而展开，就是一部谍对谍的故事。故事的主人公罗伯特·凯恩是一个德国人，他在二战期间居住在印度，但是又无法彻底对战争坐视不理。英国的情报局官员萨达特上校对他穷追不舍，强迫他去假扮一个德国纳粹组织的重要人物，一个盖世太保。此次行动的目的就是把凯恩装扮成高级官员，摆脱德军的重重关卡，试图把技术和重要物品送出德国。为此他登上了前往日本的纳粹货运船。但是敌人在船上安置了炸弹，目的就是如果船一旦落入敌人手里就引爆它，与敌人同归于尽。所以凯恩必须能够找到一个既能引爆炸弹而又不造成人员伤亡的办法。这次的任务十分艰难，尤其是当船长对罗伯特?凯恩抱有怀疑不信任的态度的时候。米勒船长总是十分注意凯恩的言行举止，要求凯恩片刻不离开他的视线。可是就在情况尽己的时候，有两个真正的德国高级军官的船沉了，他们被人从海上救了上来。这时凯恩已经意识到大事不妙，自己的身份很快就会露出马脚。于是他一不做二不休，赶在自己的身份没有被揭穿之前煽动船员们造反。最后他帮助并支援英国军队俘虏了船上的士兵，同时收缴了不少军火。,1,1,战争片;剧情片,美国,1965,普通话,伯哈特·维奇,尤·伯连纳;珍妮特·玛戈林;马龙·白兰度,7.1,2020-07-02 00:00:00,2050-07-01 00:00:00,"32,31,21,2,1"
9499129,罗马丽人行,十二年前，一位美若惊鸿的唱诗班少女乔安娜·华莱士（奥黛丽·赫本 Audrey Hepburn饰），一个努力上进的建筑师马克·华莱士（阿尔伯特·芬尼 Albert Finney饰），以及一段浪漫的完美邂逅。十二年后，他们却不得不开始面对两人间存在的严重婚姻危机。从一见钟情到热恋结婚，从当年的信誓旦旦到如今的同床异梦，十二年来的婚姻生活恍如隔世。为了挽救他们之间濒临破裂的夫妻关系以及名存实亡的爱情，乔安娜与马克开始了环游法国的寻爱之旅。　　由斯坦利·多南执导，奥黛丽·赫本、阿尔伯特·芬尼携手主演的爱情喜剧电影《丽人行》，以大量意识流优美的倒叙镜头，勾勒出了两人十二年的情感历程。本片荣获1968年第40届奥斯卡金像奖最佳原创剧本提名、音乐喜剧类最佳女主角提名以及1968年第25届金球奖最佳电影配乐提名。,1,1,爱情片;喜剧片;剧情片,美国,1967,普通话,斯坦利·多南,阿尔伯特·芬尼;杰奎琳·比塞特;奥黛丽·赫本,7.5,2020-07-20 00:00:00,2050-07-19 00:00:00,"32,31,21,2,1"
9628909,卖花姑娘1972,花妮是贫农的女儿，父亲在八年前累死在裴地主家，哥哥哲勇又去当了八年长工。这一年，哲勇长工期满准备回家，地主不甘心放走哲勇，以利息为借口刁难。妹妹顺姬因为饿摘了地主家一颗枣，被推在药罐上烫瞎了眼睛，哲勇一怒之下烧了地方房子被捕入狱。六年后，花妮替积劳成积的母亲当了女佣，受尽折磨，一次在卖花中被地主发现，拐卖给女工招收处。药店主送花妮一副药给母亲，不想地主又追来，母亲含恨而死。花妮去监狱看哥哥，却被告知哥哥已经“死了”。妹妹顺姬被地主的狗腿子骗入深山，推入沟中。花妮回来不见了妹妹，便去找地主算帐，被打昏在地。当了革命军的哥哥回来后遇上了侥幸没死的顺姬。并带领乡亲们救出花妮，歼灭了敌人，兄妹三人终于团聚。,1,1,剧情片,其他,1972,普通话,朴学;金正日,洪英姬,7.6,2020-03-26 00:00:00,2050-03-26 00:00:00,"32,31,21,2,1"
9499139,南岛风云,抗日战争时，海南岛某地。大部队反扫荡走后，符若华（上官云珠 饰）望着缺医少药的营地和十几个伤病员，深感担子的沉重。由于日寇的封锁，驻地和山下的百姓失去了联系，支部委派炊事员小春（胡小菡 饰）下山搞粮弄药，农民阿金叔（陈克 饰）为此献出了生命。符若华闻讯，心情格外沉重，事务长（穆宏 饰）不忍心看着本来就被伤痛折磨的伤员再忍饥挨饿，只身下山搞粮，不料在回来的途中被敌发现，以身殉国。烈士的离去更坚定了大家战战困难的勇气，也加深了对敌人的仇恨。他们发扬革命乐观主义精神，艰难地坚持着，个别意志薄弱的伤员经受不住考验，竟想下山投敌，符若华果断除掉了叛徒。 ,1,1,战争片,内地,1955,普通话,白沉,徐薇;蓝谷;金乃华,7.3,2020-08-20 00:00:00,2050-08-19 00:00:00,"32,2,1"
9499127,双重间谍网,查普曼英俊、潇洒、智慧过人，他的身份却是双重的。一方面是英国特务，另一方面又和德国军方签下一纸合约。他被德国人派去英国炸飞机场，搜集情报。回来后，受到德国的褒奖，而英国方面也乐意。他凭借智慧，站在了战争获胜者的一边。,1,1,战争片;动作片;剧情片;惊悚片,法国,1966,普通话,特伦斯·杨,罗密·施奈德;克里斯托弗·普鲁默;克劳迪娜·奥格尔,7.4,2020-09-17 00:00:00,2050-09-16 00:00:00,"32,31,21,2,1"
9499153,猛鬼屋1963,一群人应邀前往恭贺苏格兰的一幢百年鬼屋中亲身体验超自然的神秘力量。结果他们发现屋中的种种怪异状况并非因为鬼魂出现所致，而是跟屋主的历史和房子的环境有很大的关系。,1,1,恐怖片;剧情片,美国,1963,英语,罗伯特·怀斯,克莱尔·布鲁姆;朱丽·哈里斯;理查德·约翰逊,7.3,2020-07-30 00:00:00,2050-07-29 00:00:00,"32,31,21,2,1"
9499157,千里走单骑1962,牛仔义薄云天，甘愿为朋友两肋插刀，他刻意让自己被捕入狱，从而帮助狱中的好友出逃，但已经洗心革面的朋友却不愿为仅有2年的刑期冒险，宁死不受羁绊的牛仔只好选择一个人亡命天涯。,1,1,剧情片,美国,1962,普通话,David Miller,吉娜·罗兰兹;沃尔特·马修;柯克·道格拉斯,7.3,2020-07-17 00:00:00,2050-07-16 00:00:00,"32,31,21,2,1"
9643025,海底喋血战,在二次大战期间的南大西洋，美国驱逐舰海恩斯号用雷达追踪到德国潜艇信号，于是穆勒舰长（罗伯特.米彻姆饰）便展开追击。穆勒原担任货轮船长，因被鱼雷击沉而转任海恩斯号的舰长，船上多是新兵。德国史登堡舰长（克德.朱尔吉斯饰）亦是船舰作战好手，奉命与奇袭舰会合并取回英国密码，故一直坚守航线，却遭穆勒识破尾随而来。穆勒深怕弹援不中而反遭德国舰队围击，便每小时以深水炸弹轰击以待援兵赶来。德国潜艇被逼到深海海床以便甩脱追击，由于美舰不断轰击使德军船员受不了，史舰长以进行曲鼓舞士气，这样一来更被美军声纳探知予以轰击。海恩斯号也受重创，穆勒假装弃船引诱德潜艇浮出海面，以便轰击潜艇使两舰相撞……,1,1,战争片;动作片;剧情片;惊悚片,美国,1957,英语,迪克·鲍威尔,罗伯特·米彻姆;大卫·海迪生;库尔德·尤尔根斯;Russell Collins,7.1,2020-05-12 00:00:00,2050-05-12 00:00:00,"32,31,21,2,1"
9482216,步步惊魂（1967）,　   约翰．保曼在三十年前已拍出具现代感觉的动作片，堪称时代先躯。六十年代动作巨星李．马文饰演一名黑道悍将，他被不忠的妻子和她的歹徒男友合谋枪杀，但大难不死，两年后出狱，倾全力向陷害他的人报仇。全片节奏虽不象九十年代动作片那么紧凑有力，但镜头绝不拖泥带水，某些片段还拍出真正的暴力感觉。美国西岸的景色，包括著名的阿卡翠监狱，都增加了本片在视觉上的吸引力。安吉．迪金森和卡罗尔．奥康纳等演员亦表现不错。,1,1,剧情片;惊悚片;犯罪片,美国,1967,英语,约翰·保曼,李·马文;安吉·迪金森;凯勒·欧康纳;约翰·沃侬,7.3,2020-08-07 00:00:00,2050-08-06 00:00:00,"32,31,21,2,1"
9482218,东进序曲,1940年，抗日战争进入了第三个同时也是极为艰苦的念头。中国共产党所率领的八路军和新四军依照毛泽东同志制定的方针与日本侵略者展开殊死的斗争，与之形成鲜明对比的是，国民党方面则试图趁乱限制中共的发展，从而阻碍了抗战胜利的前进步伐。新四军挺进纵队攻占苏北据点桥头镇，再往前即可踏上东进抗日的道路。而在这片国民党实际掌控的地区，许多顽固派建议趁机向新四军发动进攻。挺进纵队司令员孟器宇（张钟英 饰）与国民党代表谈判，并成功策反苏鲁皖部第一纵队司令周明哲（文卜东 饰）。 ,1,1,战争片,内地,1962,普通话,苏凡;华纯,李炎;张钟英;于纯绵;张宪;文卜东,7.1,2020-07-20 00:00:00,2050-07-19 00:00:00,"32,2,1"
9482226,曼波女郎,“曼波舞”原意是“摇一摇”，后被介绍到美国，流行世界。这种“任你高兴地摇晃”的曼波舞能自由表现情感。恺玲（葛兰 饰）是李清远夫妇（刘恩甲 饰）的长女，个性开朗活泼好动，尤其善长歌舞。李清远告诉她，自己并非恺玲的亲生父母。恺玲就四处去寻找自己的亲生父母。她的生母是女洗手间的管理人，自感地位低下，对女儿前途，幸福不利，就没有认恺玲。恺玲也在亲朋好友的劝说下，认识到养父母对自己的一片心血，终于在生日的那天晚上回家庆祝，从此幸福地生活在一起。,1,1,剧情片;歌舞片,香港,1957,普通话,易文,丁皓;陈厚;唐若青;葛兰;刘恩甲,7.2,2020-09-29 00:00:00,2050-09-28 00:00:00,"32,2,1"
9482240,王子复仇记（1948）,　丹麦王子哈姆雷特（劳伦斯·奥利弗 Laurence Olivier 饰）的父王某日在花园中离奇死亡，国王的弟弟克劳迪亚斯登上了王位，并娶原王妃即哈姆雷特的母亲为妻。父亲的突然离世，加上母亲的改嫁，使哈姆雷特终日郁郁寡欢。 ,1,1,剧情片,英国,1948,普通话,劳伦斯·奥利弗,费利克斯·艾尔默;劳伦斯·奥利弗;巴兹尔·悉尼;艾琳·赫利;诺曼·伍德兰,7.4,2020-08-11 00:00:00,2050-08-11 00:00:00,"32,31,21,2,1"
9482214,宝贝复仇记,       牧师桑切斯的四个女儿貌美能干，颇得镇上四个年轻人的倾心。牧师为了保护女儿们的贞洁，举家远离故土，接受已故妹妹的遗产一座庄园。达尔顿兄弟杀害了胡迪特，又设计杀害牧师，牧师的妻子和女儿们在大家的帮助下，惩治了坏人。,1,1,喜剧片,西班牙,1981,普通话,拉蒙·费尔南德斯;卡洛斯·巴萨略,Isela Vega;Jorge Rivero;丘克·孔诺尔斯,7.0,2018-06-22 00:00:00,2021-05-23 00:00:00,"32,31,21,2,1"
9482228,猛鬼嬉春,"年轻的女士们正在树林中被邪恶博士瓦特的掳走。怕老婆的警长根据一根断指寻找失踪的人,  在厕所工作的服务员丹丹此时来提供了线索，却莫名其妙的溺死在厕所里...",1,1,喜剧片;恐怖片,英国,1966,英语,杰拉德·托马斯,肯尼斯·威廉姆斯;哈里·H·考伯特,7.3,2020-09-04 00:00:00,2050-09-03 00:00:00,"32,31,21,2,1"
9410360,黑豹（英语版）,“黑豹”是非洲国家瓦坎达（Wakanda）的黑豹族对于领袖的传统称呼。T'Challa是目前的“黑豹”，其父T'Chaka为第一代“黑豹”。之前曾有陨石落在瓦坎达，并带来大量稀有的吸音金属Vibranium。这种极具军事意义的矿产资源引来各方人士争夺，第一代黑豹T'Chaka正是死于抵御外敌的过程中。T'Challa临危受命，成为新一代黑豹。他曾与暴风女神相爱，也曾短暂地加入复仇者联盟帮忙。每一代黑豹都要进食一块心形药草以得到超乎凡人的速度、力量、体能、耐力以及敏锐度。,1,2,科幻片;动作片;剧情片,美国,2018,英语,瑞恩·库格勒,迈克尔·B·乔丹;达娜·贾克赛·古瑞拉;露皮塔·尼永奥;查德维克·博斯曼,7.3,2020-11-02 00:00:00,2021-10-31 00:00:00,"21,2,1"
9467063,乱点鸳鸯谱,由于离婚和自身觉悟的提高，罗斯琳塔伯跟一群“不相称”的人做了朋友，包括成熟的牛仔盖、悲伤的飞行员、机械师吉都以及弄得头破血流、满身是伤的骑术表演者珀斯。他们的背景各不相同，又生活在离婚率全球最高的里诺镇，他们的婚姻故事曲折离奇。在他们的过把瘾就死的生活方式影响下，罗斯琳体验到了自由、愉快和激情，但是在罗斯琳和他们的思想、道德观念在现实中相冲撞时，她必须冒着失去朋友，甚至是丢失唯一真爱的危险去挽救无辜的生灵……,1,1,爱情片;喜剧片;剧情片,美国,1961,英语,约翰·休斯顿,克拉克·盖博;玛丽莲·梦露;蒙哥马利·克利夫特;埃里·瓦拉赫,7.7,2020-07-24 00:00:00,2050-07-24 00:00:00,"32,31,21,2,1"
